lane_id	source_center	destination_center	route_type	week_start	segment_count	trip_count	avg_delay_minutes	prior_week_avg_delay_minutes	wow_avg_delay_change_minutes	sla_breach_rate_pct	prior_week_sla_breach_rate_pct	wow_sla_breach_rate_change_pct
IND756019AAA -> IND757025AAA | FTL	IND756019AAA	IND757025AAA	FTL	2018-09-24	7	6	22.57	19	3.57	57.14	100.00	-42.86
IND756019AAA -> IND757041AAA | FTL	IND756019AAA	IND757041AAA	FTL	2018-09-17	2	1	6.5	NULL	NULL	0.00	NULL	NULL
IND756029AAA -> IND712311AAA | FTL	IND756029AAA	IND712311AAA	FTL	2018-10-01	8	1	15.5	NULL	NULL	12.50	NULL	NULL
IND756032AAA -> IND712311AAA | FTL	IND756032AAA	IND712311AAA	FTL	2018-09-10	14	2	32	NULL	NULL	50.00	NULL	NULL
IND756032AAA -> IND712311AAA | FTL	IND756032AAA	IND712311AAA	FTL	2018-09-17	21	3	55.9	32	23.9	57.14	50.00	7.14
IND756032AAA -> IND712311AAA | FTL	IND756032AAA	IND712311AAA	FTL	2018-09-24	28	4	24.46	55.9	-31.44	28.57	57.14	-28.57
IND756045AAB -> IND756019AAA | FTL	IND756045AAB	IND756019AAA	FTL	2018-09-17	1	1	11	NULL	NULL	0.00	NULL	NULL
IND756100AAC -> IND756045AAB | FTL	IND756100AAC	IND756045AAB	FTL	2018-09-17	2	1	6	NULL	NULL	0.00	NULL	NULL
IND756100AAC -> IND757037AAA | FTL	IND756100AAC	IND757037AAA	FTL	2018-09-10	4	1	13.75	NULL	NULL	25.00	NULL	NULL
IND756100AAC -> IND758001AAA | FTL	IND756100AAC	IND758001AAA	FTL	2018-09-10	8	2	39.12	NULL	NULL	62.50	NULL	NULL
IND756100AAC -> IND758001AAA | FTL	IND756100AAC	IND758001AAA	FTL	2018-09-17	5	1	88.6	39.12	49.48	60.00	62.50	-2.50
IND756100AAC -> IND758001AAA | FTL	IND756100AAC	IND758001AAA	FTL	2018-10-01	6	1	16.67	88.6	-71.93	83.33	60.00	23.33
IND756100AAC -> IND758034AAA | FTL	IND756100AAC	IND758034AAA	FTL	2018-09-10	7	1	30.14	NULL	NULL	14.29	NULL	NULL
IND756100AAC -> IND758034AAA | FTL	IND756100AAC	IND758034AAA	FTL	2018-09-17	24	4	40.92	30.14	10.78	62.50	14.29	48.21
IND756100AAC -> IND758034AAA | FTL	IND756100AAC	IND758034AAA	FTL	2018-09-24	31	6	54.23	40.92	13.31	54.84	62.50	-7.66
IND756100AAC -> IND758034AAA | FTL	IND756100AAC	IND758034AAA	FTL	2018-10-01	14	2	33.36	54.23	-20.87	57.14	54.84	2.30
IND757001AAA -> IND757041AAA | FTL	IND757001AAA	IND757041AAA	FTL	2018-09-24	3	1	14.67	NULL	NULL	66.67	NULL	NULL
IND757001AAA -> IND757041AAA | FTL	IND757001AAA	IND757041AAA	FTL	2018-10-01	2	1	19	14.67	4.33	50.00	66.67	-16.67
IND757024AAA -> IND756019AAA | FTL	IND757024AAA	IND756019AAA	FTL	2018-09-24	2	1	40	NULL	NULL	50.00	NULL	NULL
IND757025AAA -> IND757001AAA | FTL	IND757025AAA	IND757001AAA	FTL	2018-09-17	1	1	16	NULL	NULL	0.00	NULL	NULL
IND757025AAA -> IND757001AAA | FTL	IND757025AAA	IND757001AAA	FTL	2018-09-24	9	5	13	16	-3	55.56	0.00	55.56
IND757037AAA -> IND756100AAC | FTL	IND757037AAA	IND756100AAC	FTL	2018-09-10	4	1	36.5	NULL	NULL	50.00	NULL	NULL
IND757037AAA -> IND756100AAC | FTL	IND757037AAA	IND756100AAC	FTL	2018-09-17	11	3	52.36	36.5	15.86	63.64	50.00	13.64
IND757037AAA -> IND756100AAC | FTL	IND757037AAA	IND756100AAC	FTL	2018-09-24	24	5	41.62	52.36	-10.74	50.00	63.64	-13.64
IND757037AAA -> IND756100AAC | FTL	IND757037AAA	IND756100AAC	FTL	2018-10-01	15	3	52.67	41.62	11.05	66.67	50.00	16.67
IND757037AAA -> IND758001AAA | FTL	IND757037AAA	IND758001AAA	FTL	2018-09-10	2	1	16	NULL	NULL	0.00	NULL	NULL
IND757041AAA -> IND756019AAA | FTL	IND757041AAA	IND756019AAA	FTL	2018-09-10	2	1	10.5	NULL	NULL	0.00	NULL	NULL
IND757041AAA -> IND756019AAA | FTL	IND757041AAA	IND756019AAA	FTL	2018-09-24	4	2	7.5	10.5	-3	0.00	0.00	0.00
IND757041AAA -> IND756019AAA | FTL	IND757041AAA	IND756019AAA	FTL	2018-10-01	1	1	372	7.5	364.5	100.00	0.00	100.00
IND757041AAA -> IND757001AAA | FTL	IND757041AAA	IND757001AAA	FTL	2018-09-17	2	1	16	NULL	NULL	50.00	NULL	NULL
IND758001AAA -> IND757037AAA | FTL	IND758001AAA	IND757037AAA	FTL	2018-09-24	4	2	17.75	NULL	NULL	0.00	NULL	NULL
IND758001AAA -> IND757037AAA | FTL	IND758001AAA	IND757037AAA	FTL	2018-10-01	2	1	19.5	17.75	1.75	0.00	0.00	0.00
IND758001AAA -> IND758035AAA | FTL	IND758001AAA	IND758035AAA	FTL	2018-09-10	5	2	20	NULL	NULL	60.00	NULL	NULL
IND758001AAA -> IND758035AAA | FTL	IND758001AAA	IND758035AAA	FTL	2018-10-01	3	1	18.67	20	-1.33	66.67	60.00	6.67
IND758034AAA -> IND756100AAC | FTL	IND758034AAA	IND756100AAC	FTL	2018-09-10	7	1	18.86	NULL	NULL	42.86	NULL	NULL
IND758034AAA -> IND757037AAA | FTL	IND758034AAA	IND757037AAA	FTL	2018-09-10	3	1	26	NULL	NULL	33.33	NULL	NULL
IND758034AAA -> IND757037AAA | FTL	IND758034AAA	IND757037AAA	FTL	2018-10-01	3	1	34.33	26	8.33	66.67	33.33	33.34
IND758034AAA -> IND758001AAA | FTL	IND758034AAA	IND758001AAA	FTL	2018-10-01	3	1	17.67	NULL	NULL	66.67	NULL	NULL
IND758035AAA -> IND758001AAA | FTL	IND758035AAA	IND758001AAA	FTL	2018-09-17	2	1	17.5	NULL	NULL	0.00	NULL	NULL
IND759122AAC -> IND767017AAA | Carting	IND759122AAC	IND767017AAA	Carting	2018-10-01	14	1	8.36	NULL	NULL	21.43	NULL	NULL
IND760003AAB -> IND754022AAA | FTL	IND760003AAB	IND754022AAA	FTL	2018-09-10	5	1	25.6	NULL	NULL	60.00	NULL	NULL
IND760003AAB -> IND761020AAA | FTL	IND760003AAB	IND761020AAA	FTL	2018-09-10	1	1	21	NULL	NULL	100.00	NULL	NULL
IND761200AAA -> IND532001AAB | FTL	IND761200AAA	IND532001AAB	FTL	2018-09-10	6	2	20.67	NULL	NULL	66.67	NULL	NULL
IND761200AAA -> IND532001AAB | FTL	IND761200AAA	IND532001AAB	FTL	2018-09-17	6	2	14.33	20.67	-6.34	33.33	66.67	-33.34
IND761200AAA -> IND532001AAB | FTL	IND761200AAA	IND532001AAB	FTL	2018-09-24	21	7	20.86	14.33	6.53	57.14	33.33	23.81
IND761200AAA -> IND532001AAB | FTL	IND761200AAA	IND532001AAB	FTL	2018-10-01	3	1	25	20.86	4.14	66.67	57.14	9.53
IND762001AAA -> IND759122AAC | Carting	IND762001AAA	IND759122AAC	Carting	2018-10-01	9	1	27.78	NULL	NULL	77.78	NULL	NULL
IND764001AAC -> IND764059AAA | Carting	IND764001AAC	IND764059AAA	Carting	2018-09-10	15	3	8.8	NULL	NULL	60.00	NULL	NULL
IND764001AAC -> IND764059AAA | Carting	IND764001AAC	IND764059AAA	Carting	2018-09-17	15	3	12.6	8.8	3.8	33.33	60.00	-26.67
IND764001AAC -> IND764059AAA | Carting	IND764001AAC	IND764059AAA	Carting	2018-09-24	5	1	17	12.6	4.4	60.00	33.33	26.67
IND764020AAC -> IND764001AAC | Carting	IND764020AAC	IND764001AAC	Carting	2018-09-10	1	1	15	NULL	NULL	100.00	NULL	NULL
IND764059AAA -> IND764071AAB | Carting	IND764059AAA	IND764071AAB	Carting	2018-09-10	2	1	4	NULL	NULL	50.00	NULL	NULL
IND764059AAA -> IND764071AAB | Carting	IND764059AAA	IND764071AAB	Carting	2018-09-17	2	1	4.5	4	0.5	50.00	50.00	0.00
IND764059AAA -> IND764071AAB | Carting	IND764059AAA	IND764071AAB	Carting	2018-09-24	2	1	4.5	4.5	0	50.00	50.00	0.00
IND764071AAB -> IND530012AAA | Carting	IND764071AAB	IND530012AAA	Carting	2018-09-17	27	1	12.85	NULL	NULL	33.33	NULL	NULL
IND764071AAB -> IND530012AAA | Carting	IND764071AAB	IND530012AAA	Carting	2018-10-01	1	1	2330	12.85	2317.15	100.00	33.33	66.67
IND764071AAB -> IND764073AAA | Carting	IND764071AAB	IND764073AAA	Carting	2018-09-17	6	2	8.33	NULL	NULL	50.00	NULL	NULL
IND767001AAA -> IND762001AAA | Carting	IND767001AAA	IND762001AAA	Carting	2018-10-01	9	1	16.22	NULL	NULL	44.44	NULL	NULL
IND767001AAA -> IND767017AAA | FTL	IND767001AAA	IND767017AAA	FTL	2018-09-24	5	2	13.6	NULL	NULL	40.00	NULL	NULL
IND767001AAA -> IND767017AAA | FTL	IND767001AAA	IND767017AAA	FTL	2018-10-01	2	1	10	13.6	-3.6	0.00	40.00	-40.00
IND767017AAA -> IND767001AAA | Carting	IND767017AAA	IND767001AAA	Carting	2018-10-01	5	1	10.2	NULL	NULL	60.00	NULL	NULL
IND767017AAA -> IND768004AAD | FTL	IND767017AAA	IND768004AAD	FTL	2018-09-24	8	2	21.88	NULL	NULL	62.50	NULL	NULL
IND768004AAD -> IND768028AAA | FTL	IND768004AAD	IND768028AAA	FTL	2018-09-24	4	2	27.25	NULL	NULL	75.00	NULL	NULL
IND768004AAD -> IND768028AAB | FTL	IND768004AAD	IND768028AAB	FTL	2018-09-24	2	1	24.5	NULL	NULL	100.00	NULL	NULL
IND768028AAA -> IND767001AAA | FTL	IND768028AAA	IND767001AAA	FTL	2018-09-24	4	1	13.25	NULL	NULL	50.00	NULL	NULL
IND768028AAB -> IND767001AAA | FTL	IND768028AAB	IND767001AAA	FTL	2018-09-24	4	1	19	NULL	NULL	75.00	NULL	NULL
IND768201AAA -> IND770001AAA | FTL	IND768201AAA	IND770001AAA	FTL	2018-09-24	2	1	50	NULL	NULL	50.00	NULL	NULL
IND768216AAA -> IND770001AAA | FTL	IND768216AAA	IND770001AAA	FTL	2018-09-24	5	3	28.8	NULL	NULL	60.00	NULL	NULL
IND768216AAA -> IND770001AAA | FTL	IND768216AAA	IND770001AAA	FTL	2018-10-01	4	2	19.25	28.8	-9.55	50.00	60.00	-10.00
IND770001AAA -> IND770017AAB | FTL	IND770001AAA	IND770017AAB	FTL	2018-09-24	15	5	10.53	NULL	NULL	6.67	NULL	NULL
IND770001AAA -> IND770017AAB | FTL	IND770001AAA	IND770017AAB	FTL	2018-10-01	3	1	15.67	10.53	5.14	33.33	6.67	26.66
IND781001AAA -> IND781018AAB | Carting	IND781001AAA	IND781018AAB	Carting	2018-09-10	2	1	45	NULL	NULL	100.00	NULL	NULL
IND781001AAA -> IND781018AAB | Carting	IND781001AAA	IND781018AAB	Carting	2018-09-17	4	2	19.25	45	-25.75	50.00	100.00	-50.00
IND781001AAA -> IND781018AAB | Carting	IND781001AAA	IND781018AAB	Carting	2018-09-24	6	3	22.83	19.25	3.58	83.33	50.00	33.33
IND781001AAA -> IND781018AAB | Carting	IND781001AAA	IND781018AAB	Carting	2018-10-01	8	4	17.75	22.83	-5.08	62.50	83.33	-20.83
IND781003AAA -> IND781018AAB | Carting	IND781003AAA	IND781018AAB	Carting	2018-09-10	2	1	38.5	NULL	NULL	100.00	NULL	NULL
IND781003AAA -> IND781018AAB | Carting	IND781003AAA	IND781018AAB	Carting	2018-09-17	2	1	30	38.5	-8.5	100.00	100.00	0.00
IND781003AAA -> IND781018AAB | Carting	IND781003AAA	IND781018AAB	Carting	2018-09-24	2	1	40	30	10	100.00	100.00	0.00
IND781005AAA -> IND781018AAB | Carting	IND781005AAA	IND781018AAB	Carting	2018-09-10	8	4	16.38	NULL	NULL	62.50	NULL	NULL
IND781005AAA -> IND781018AAB | Carting	IND781005AAA	IND781018AAB	Carting	2018-09-17	2	2	30	16.38	13.62	50.00	62.50	-12.50
IND781005AAA -> IND781018AAB | Carting	IND781005AAA	IND781018AAB	Carting	2018-09-24	2	1	19.5	30	-10.5	100.00	50.00	50.00
IND781005AAA -> IND781018AAB | Carting	IND781005AAA	IND781018AAB	Carting	2018-10-01	6	3	3.33	19.5	-16.17	50.00	100.00	-50.00
IND781014AAA -> IND781102AAA | Carting	IND781014AAA	IND781102AAA	Carting	2018-09-10	4	2	12	NULL	NULL	75.00	NULL	NULL
IND781014AAA -> IND781102AAA | Carting	IND781014AAA	IND781102AAA	Carting	2018-09-17	2	1	16.5	12	4.5	100.00	75.00	25.00
IND781014AAA -> IND781102AAA | Carting	IND781014AAA	IND781102AAA	Carting	2018-09-24	2	1	9	16.5	-7.5	50.00	100.00	-50.00
IND781014AAA -> IND781124AAA | Carting	IND781014AAA	IND781124AAA	Carting	2018-09-10	6	2	8	NULL	NULL	66.67	NULL	NULL
IND781014AAA -> IND781124AAA | Carting	IND781014AAA	IND781124AAA	Carting	2018-09-17	6	2	8.83	8	0.83	33.33	66.67	-33.34
IND781014AAA -> IND781124AAA | Carting	IND781014AAA	IND781124AAA	Carting	2018-09-24	6	2	11.17	8.83	2.34	100.00	33.33	66.67
IND781014AAA -> IND781124AAA | Carting	IND781014AAA	IND781124AAA	Carting	2018-10-01	7	2	12.57	11.17	1.4	57.14	100.00	-42.86
IND781018AAA -> IND781018AAB | Carting	IND781018AAA	IND781018AAB	Carting	2018-09-17	1	1	0	NULL	NULL	0.00	NULL	NULL
IND781018AAA -> IND781018AAB | Carting	IND781018AAA	IND781018AAB	Carting	2018-09-24	1	1	9	0	9	0.00	0.00	0.00
IND781018AAB -> IND110037AAM | FTL	IND781018AAB	IND110037AAM	FTL	2018-09-10	134	2	26.27	NULL	NULL	35.07	NULL	NULL
IND781018AAB -> IND110037AAM | FTL	IND781018AAB	IND110037AAM	FTL	2018-09-17	467	7	26.34	26.27	0.07	31.91	35.07	-3.16
IND781018AAB -> IND110037AAM | FTL	IND781018AAB	IND110037AAM	FTL	2018-09-24	402	6	27.6	26.34	1.26	36.57	31.91	4.66
IND781018AAB -> IND110037AAM | FTL	IND781018AAB	IND110037AAM	FTL	2018-10-01	134	2	25.15	27.6	-2.45	31.34	36.57	-5.23
IND781018AAB -> IND712311AAA | FTL	IND781018AAB	IND712311AAA	FTL	2018-09-10	50	2	44.1	NULL	NULL	44.00	NULL	NULL
IND781018AAB -> IND712311AAA | FTL	IND781018AAB	IND712311AAA	FTL	2018-09-24	74	3	62.28	44.1	18.18	64.86	44.00	20.86
IND781018AAB -> IND712311AAA | FTL	IND781018AAB	IND712311AAA	FTL	2018-10-01	25	1	84.88	62.28	22.6	64.00	64.86	-0.86
IND781018AAB -> IND781003AAA | Carting	IND781018AAB	IND781003AAA	Carting	2018-09-10	2	1	39.5	NULL	NULL	50.00	NULL	NULL
IND781018AAB -> IND781003AAA | Carting	IND781018AAB	IND781003AAA	Carting	2018-09-24	6	3	15	39.5	-24.5	33.33	50.00	-16.67
IND781018AAB -> IND781003AAA | Carting	IND781018AAB	IND781003AAA	Carting	2018-10-01	6	3	20.5	15	5.5	50.00	33.33	16.67
IND781018AAB -> IND781005AAA | Carting	IND781018AAB	IND781005AAA	Carting	2018-09-10	2	1	15	NULL	NULL	50.00	NULL	NULL
IND781018AAB -> IND781005AAA | Carting	IND781018AAB	IND781005AAA	Carting	2018-09-17	6	3	15.33	15	0.33	50.00	50.00	0.00
IND781018AAB -> IND781005AAA | Carting	IND781018AAB	IND781005AAA	Carting	2018-09-24	4	2	1.25	15.33	-14.08	0.00	50.00	-50.00
IND781018AAB -> IND781022AAA | Carting	IND781018AAB	IND781022AAA	Carting	2018-09-10	4	2	11.5	NULL	NULL	50.00	NULL	NULL
IND781018AAB -> IND781022AAA | Carting	IND781018AAB	IND781022AAA	Carting	2018-09-17	6	3	2.67	11.5	-8.83	16.67	50.00	-33.33
IND781018AAB -> IND781022AAA | Carting	IND781018AAB	IND781022AAA	Carting	2018-09-24	6	3	1.17	2.67	-1.5	16.67	16.67	0.00
IND781018AAB -> IND781022AAA | Carting	IND781018AAB	IND781022AAA	Carting	2018-10-01	2	1	1	1.17	-0.17	0.00	16.67	-16.67
IND781018AAB -> IND781102AAA | Carting	IND781018AAB	IND781102AAA	Carting	2018-10-01	3	1	5.33	NULL	NULL	33.33	NULL	NULL
IND781018AAB -> IND781354AAA | FTL	IND781018AAB	IND781354AAA	FTL	2018-09-10	6	3	20.33	NULL	NULL	16.67	NULL	NULL
IND781018AAB -> IND781354AAA | FTL	IND781018AAB	IND781354AAA	FTL	2018-09-17	6	3	19.83	20.33	-0.5	16.67	16.67	0.00
IND781018AAB -> IND781354AAA | FTL	IND781018AAB	IND781354AAA	FTL	2018-09-24	4	2	23.5	19.83	3.67	25.00	16.67	8.33
IND781018AAB -> IND784001AAA | FTL	IND781018AAB	IND784001AAA	FTL	2018-09-10	18	3	24.17	NULL	NULL	22.22	NULL	NULL
IND781018AAB -> IND784001AAA | FTL	IND781018AAB	IND784001AAA	FTL	2018-09-17	6	1	20	24.17	-4.17	16.67	22.22	-5.55
IND781018AAB -> IND784125AAA | FTL	IND781018AAB	IND784125AAA	FTL	2018-09-10	3	1	14.33	NULL	NULL	33.33	NULL	NULL
IND781018AAB -> IND784125AAA | FTL	IND781018AAB	IND784125AAA	FTL	2018-09-17	6	2	16.67	14.33	2.34	33.33	33.33	0.00
IND781018AAB -> IND784125AAA | FTL	IND781018AAB	IND784125AAA	FTL	2018-09-24	3	1	14.33	16.67	-2.34	33.33	33.33	0.00
IND781018AAB -> IND784168AAB | FTL	IND781018AAB	IND784168AAB	FTL	2018-09-10	8	1	35.88	NULL	NULL	75.00	NULL	NULL
IND781018AAB -> IND785001AAA | FTL	IND781018AAB	IND785001AAA	FTL	2018-09-17	24	2	22.71	NULL	NULL	58.33	NULL	NULL
IND781018AAB -> IND785612AAB | FTL	IND781018AAB	IND785612AAB	FTL	2018-09-17	10	1	18.7	NULL	NULL	30.00	NULL	NULL
IND781018AAB -> IND785612AAB | FTL	IND781018AAB	IND785612AAB	FTL	2018-09-24	10	1	40.5	18.7	21.8	40.00	30.00	10.00
IND781018AAB -> IND785621AAA | FTL	IND781018AAB	IND785621AAA	FTL	2018-09-10	11	1	18.27	NULL	NULL	36.36	NULL	NULL
IND781018AAB -> IND788026AAC | FTL	IND781018AAB	IND788026AAC	FTL	2018-09-10	32	4	50.53	NULL	NULL	84.38	NULL	NULL
IND781018AAB -> IND788026AAC | FTL	IND781018AAB	IND788026AAC	FTL	2018-09-17	41	6	74.59	50.53	24.06	80.49	84.38	-3.89
IND781018AAB -> IND788026AAC | FTL	IND781018AAB	IND788026AAC	FTL	2018-09-24	16	2	54.19	74.59	-20.4	93.75	80.49	13.26
IND781018AAB -> IND793001AAA | FTL	IND781018AAB	IND793001AAA	FTL	2018-09-10	8	3	36.12	NULL	NULL	62.50	NULL	NULL
IND781018AAB -> IND793001AAA | FTL	IND781018AAB	IND793001AAA	FTL	2018-09-17	15	5	32.2	36.12	-3.92	60.00	62.50	-2.50
IND781018AAB -> IND793001AAA | FTL	IND781018AAB	IND793001AAA	FTL	2018-09-24	6	2	34.5	32.2	2.3	66.67	60.00	6.67
IND781022AAA -> IND781018AAB | Carting	IND781022AAA	IND781018AAB	Carting	2018-09-10	4	2	7.5	NULL	NULL	0.00	NULL	NULL
IND781022AAA -> IND781018AAB | Carting	IND781022AAA	IND781018AAB	Carting	2018-09-17	12	6	16.92	7.5	9.42	25.00	0.00	25.00
IND781022AAA -> IND781018AAB | Carting	IND781022AAA	IND781018AAB	Carting	2018-09-24	4	2	2.25	16.92	-14.67	0.00	25.00	-25.00
IND781022AAA -> IND781018AAB | Carting	IND781022AAA	IND781018AAB	Carting	2018-10-01	4	2	0.75	2.25	-1.5	0.00	0.00	0.00
IND781102AAA -> IND781018AAB | Carting	IND781102AAA	IND781018AAB	Carting	2018-09-10	1	1	207	NULL	NULL	100.00	NULL	NULL
IND781102AAA -> IND781018AAB | Carting	IND781102AAA	IND781018AAB	Carting	2018-09-17	1	1	32	207	-175	0.00	100.00	-100.00
IND781124AAA -> IND781018AAB | Carting	IND781124AAA	IND781018AAB	Carting	2018-09-10	3	1	38.33	NULL	NULL	66.67	NULL	NULL
IND781124AAA -> IND781018AAB | Carting	IND781124AAA	IND781018AAB	Carting	2018-09-17	1	1	143	38.33	104.67	100.00	66.67	33.33
IND781124AAA -> IND781018AAB | Carting	IND781124AAA	IND781018AAB	Carting	2018-09-24	7	3	54.29	143	-88.71	100.00	100.00	0.00
IND781124AAA -> IND781018AAB | Carting	IND781124AAA	IND781018AAB	Carting	2018-10-01	3	1	41.67	54.29	-12.62	100.00	100.00	0.00
IND781335AAA -> IND000000AET | FTL	IND781335AAA	IND000000AET	FTL	2018-09-10	2	1	27	NULL	NULL	50.00	NULL	NULL
IND781335AAA -> IND000000AET | FTL	IND781335AAA	IND000000AET	FTL	2018-09-17	6	2	13.5	27	-13.5	16.67	50.00	-33.33
IND781335AAA -> IND000000AET | FTL	IND781335AAA	IND000000AET	FTL	2018-09-24	3	1	12.33	13.5	-1.17	33.33	16.67	16.66
IND781354AAA -> IND781335AAA | FTL	IND781354AAA	IND781335AAA	FTL	2018-09-10	1	1	41	NULL	NULL	100.00	NULL	NULL
IND781354AAA -> IND781335AAA | FTL	IND781354AAA	IND781335AAA	FTL	2018-09-17	1	1	23	41	-18	100.00	100.00	0.00
IND783129AAA -> IND794101AAA | FTL	IND783129AAA	IND794101AAA	FTL	2018-09-17	4	1	25.75	NULL	NULL	50.00	NULL	NULL
IND783301AAA -> IND783348AAA | FTL	IND783301AAA	IND783348AAA	FTL	2018-09-10	8	4	15.62	NULL	NULL	25.00	NULL	NULL
IND783301AAA -> IND783348AAA | FTL	IND783301AAA	IND783348AAA	FTL	2018-09-17	8	4	22.88	15.62	7.26	62.50	25.00	37.50
IND783301AAA -> IND783348AAA | FTL	IND783301AAA	IND783348AAA	FTL	2018-09-24	6	3	13.5	22.88	-9.38	0.00	62.50	-62.50
IND783348AAA -> IND783129AAA | FTL	IND783348AAA	IND783129AAA	FTL	2018-09-10	12	4	27.83	NULL	NULL	25.00	NULL	NULL
IND783348AAA -> IND783129AAA | FTL	IND783348AAA	IND783129AAA	FTL	2018-09-17	12	4	19.92	27.83	-7.91	8.33	25.00	-16.67
IND783348AAA -> IND783129AAA | FTL	IND783348AAA	IND783129AAA	FTL	2018-09-24	6	2	26.33	19.92	6.41	33.33	8.33	25.00
IND783370AAB -> IND783301AAA | FTL	IND783370AAB	IND783301AAA	FTL	2018-09-10	6	2	17.67	NULL	NULL	83.33	NULL	NULL
IND783370AAC -> IND783301AAA | FTL	IND783370AAC	IND783301AAA	FTL	2018-09-10	3	1	26.33	NULL	NULL	100.00	NULL	NULL
IND783370AAC -> IND783301AAA | FTL	IND783370AAC	IND783301AAA	FTL	2018-09-17	12	4	29.58	26.33	3.25	58.33	100.00	-41.67
IND783370AAC -> IND783301AAA | FTL	IND783370AAC	IND783301AAA	FTL	2018-09-24	9	3	25.44	29.58	-4.14	55.56	58.33	-2.77
IND784001AAA -> IND784101AAA | Carting	IND784001AAA	IND784101AAA	Carting	2018-09-10	3	1	32.67	NULL	NULL	66.67	NULL	NULL
IND784001AAA -> IND784168AAB | FTL	IND784001AAA	IND784168AAB	FTL	2018-09-10	4	1	24.5	NULL	NULL	75.00	NULL	NULL
IND784001AAA -> IND790114AAA | Carting	IND784001AAA	IND790114AAA	Carting	2018-09-10	4	1	24	NULL	NULL	75.00	NULL	NULL
IND784001AAA -> IND791111AAC | FTL	IND784001AAA	IND791111AAC	FTL	2018-09-10	5	1	27.8	NULL	NULL	60.00	NULL	NULL
IND784001AAA -> IND791111AAC | FTL	IND784001AAA	IND791111AAC	FTL	2018-09-17	10	2	35.5	27.8	7.7	70.00	60.00	10.00
IND784101AAA -> IND790114AAA | Carting	IND784101AAA	IND790114AAA	Carting	2018-09-10	3	1	3	NULL	NULL	0.00	NULL	NULL
IND784110AAA -> IND781018AAB | FTL	IND784110AAA	IND781018AAB	FTL	2018-09-10	7	1	29.57	NULL	NULL	28.57	NULL	NULL
IND784110AAA -> IND784001AAA | FTL	IND784110AAA	IND784001AAA	FTL	2018-09-17	2	1	30.5	NULL	NULL	100.00	NULL	NULL
IND784110AAA -> IND784001AAA | FTL	IND784110AAA	IND784001AAA	FTL	2018-09-24	2	1	15.5	30.5	-15	50.00	100.00	-50.00
IND784125AAA -> IND784110AAA | FTL	IND784125AAA	IND784110AAA	FTL	2018-09-10	3	1	32.67	NULL	NULL	66.67	NULL	NULL
IND784125AAA -> IND784110AAA | FTL	IND784125AAA	IND784110AAA	FTL	2018-09-17	3	1	20.33	32.67	-12.34	66.67	66.67	0.00
IND784125AAA -> IND784110AAA | FTL	IND784125AAA	IND784110AAA	FTL	2018-09-24	3	1	24.67	20.33	4.34	100.00	66.67	33.33
IND784168AAB -> IND784176AAA | FTL	IND784168AAB	IND784176AAA	FTL	2018-09-10	3	1	13.33	NULL	NULL	33.33	NULL	NULL
IND784168AAB -> IND784176AAA | FTL	IND784168AAB	IND784176AAA	FTL	2018-09-17	9	3	18.67	13.33	5.34	88.89	33.33	55.56
IND784168AAB -> IND784176AAA | FTL	IND784168AAB	IND784176AAA	FTL	2018-09-24	5	2	31.6	18.67	12.93	80.00	88.89	-8.89
IND784168AAB -> IND791111AAC | FTL	IND784168AAB	IND791111AAC	FTL	2018-09-10	3	2	40.33	NULL	NULL	100.00	NULL	NULL
IND784176AAA -> IND781018AAB | FTL	IND784176AAA	IND781018AAB	FTL	2018-09-10	8	1	31.25	NULL	NULL	62.50	NULL	NULL
IND784176AAA -> IND781018AAB | FTL	IND784176AAA	IND781018AAB	FTL	2018-09-17	16	2	31.81	31.25	0.56	62.50	62.50	0.00
IND784176AAA -> IND781018AAB | FTL	IND784176AAA	IND781018AAB	FTL	2018-09-24	8	1	21.75	31.81	-10.06	25.00	62.50	-37.50
IND785001AAA -> IND785112AAC | Carting	IND785001AAA	IND785112AAC	Carting	2018-09-17	6	2	8.17	NULL	NULL	66.67	NULL	NULL
IND785001AAA -> IND785112AAC | Carting	IND785001AAA	IND785112AAC	Carting	2018-09-24	3	1	7	8.17	-1.17	33.33	66.67	-33.34
IND785001AAA -> IND785682AAA | FTL	IND785001AAA	IND785682AAA	FTL	2018-09-10	6	2	8.83	NULL	NULL	0.00	NULL	NULL
IND785001AAA -> IND785682AAA | FTL	IND785001AAA	IND785682AAA	FTL	2018-09-17	18	6	22.22	8.83	13.39	38.89	0.00	38.89
IND785001AAA -> IND785682AAA | FTL	IND785001AAA	IND785682AAA	FTL	2018-09-24	9	3	18.33	22.22	-3.89	33.33	38.89	-5.56
IND785001AAA -> IND798601AAA | Carting	IND785001AAA	IND798601AAA	Carting	2018-09-10	7	1	33.14	NULL	NULL	100.00	NULL	NULL
IND785112AAC -> IND785001AAA | Carting	IND785112AAC	IND785001AAA	Carting	2018-09-10	1	1	195	NULL	NULL	100.00	NULL	NULL
IND785112AAC -> IND785001AAA | Carting	IND785112AAC	IND785001AAA	Carting	2018-09-24	1	1	350	195	155	100.00	100.00	0.00
IND785112AAC -> IND785634AAA | Carting	IND785112AAC	IND785634AAA	Carting	2018-09-17	5	2	26.2	NULL	NULL	60.00	NULL	NULL
IND785612AAB -> IND781018AAB | FTL	IND785612AAB	IND781018AAB	FTL	2018-09-10	9	1	21	NULL	NULL	33.33	NULL	NULL
